timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 11, 2025 @ 12:35:07.761","vic-agent","Windows Logon Success","3","60106"
"Jun 11, 2025 @ 12:35:07.672","vic-agent","Windows Logon Success","3","60106"
"Jun 11, 2025 @ 12:35:07.669","vic-agent","Windows Logon Success","3","60106"
"Jun 11, 2025 @ 12:31:13.111","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:31:13.089","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:31:13.052","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:31:13.025","vic-agent","Custom Alert: Network share accessed (possible lateral movement)","7","100202"
"Jun 11, 2025 @ 12:31:13.025","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:28:52.259","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:28:52.236","vic-agent","Custom Alert: Network share accessed (possible lateral movement)","7","100202"
"Jun 11, 2025 @ 12:28:52.236","vic-agent","Custom Alert: Network share accessed (possible lateral movement)","7","100202"
"Jun 11, 2025 @ 12:27:42.037","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:33.133","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:33.133","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.695","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.660","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:21.626","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.593","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.579","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.561","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.561","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.535","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.514","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.473","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:21.464","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.430","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.397","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.347","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.337","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:21.005","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.949","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.916","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:20.895","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.875","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.843","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.807","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.778","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.744","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.716","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.700","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:20.667","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.635","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.589","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.573","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.561","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.530","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.511","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.493","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.493","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:20.471","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.448","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.422","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.388","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.362","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.322","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.304","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:20.285","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.251","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.251","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.225","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.225","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:20.215","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:18.919","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:18.917","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:16.468","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:15.379","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:13.257","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.839","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.838","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.802","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.778","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.745","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:02.709","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.686","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.648","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.630","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.601","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.573","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.542","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.490","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:02.461","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.430","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.393","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.366","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.337","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.335","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.303","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.274","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:02.242","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.211","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.176","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.143","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.116","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.114","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.084","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.048","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:02.021","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:02.019","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.985","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.957","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.929","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.891","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.865","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.834","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:01.798","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.762","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.743","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.725","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.723","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.685","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.669","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.648","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:01.647","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.609","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.587","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.586","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.582","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.550","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.520","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.487","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:01.460","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.459","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.438","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.412","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.381","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.379","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.356","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.328","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:01.306","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.268","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.232","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.215","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.199","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.176","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.176","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.153","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:01.147","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.115","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.084","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.047","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:01.012","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.982","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.961","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.947","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:00.915","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.883","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.882","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.849","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.814","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.794","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.783","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.751","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:00.715","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.683","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.652","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.637","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.606","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.578","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.545","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.517","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:00.484","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.460","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.459","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.424","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.386","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.371","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.356","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.332","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:00.319","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.286","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.271","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.271","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.243","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.203","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.178","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.144","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:27:00.115","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.115","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.087","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.052","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:27:00.020","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.987","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.953","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.935","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:59.905","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.882","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.882","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.865","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.865","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.834","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.819","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.788","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.788","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:59.787","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.754","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.724","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.688","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.668","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.647","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.608","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:59.577","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.545","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.515","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.480","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.464","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.442","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.420","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.400","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:59.378","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.355","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.338","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.311","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.283","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:59.253","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:58.092","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:58.055","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:58.028","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:58.011","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:57.941","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:57.939","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:55.036","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:55.012","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:54.975","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:54.949","vic-agent","Multiple Windows Logon Failures","10","60204"
"Jun 11, 2025 @ 12:26:54.918","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:54.918","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:51.655","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:51.653","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:51.651","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:27.170","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:26:27.130","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:25:31.669","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:31.622","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:31.559","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:31.509","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:31.491","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:31.432","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:31.400","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:31.352","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:31.338","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:31.333","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:22.111","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:25:22.080","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:25:22.040","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
"Jun 11, 2025 @ 12:25:22.008","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:25:22.006","vic-agent","Custom Alert: Network share accessed (possible lateral movement)","7","100202"
"Jun 11, 2025 @ 12:25:03.873","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 12:25:00.818","vic-agent","Windows Logon Success","3","60106"
"Jun 11, 2025 @ 12:24:59.281","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 12:24:57.552","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 12:23:47.044","vic-agent","Windows Logon Success","3","60106"
"Jun 11, 2025 @ 12:22:21.635","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:22:21.574","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:22:21.573","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:22:21.510","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:22:21.481","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:22:21.444","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:22:21.418","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:22:21.398","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:22:21.389","vic-agent","Windows User Logoff","3","60137"
"Jun 11, 2025 @ 12:22:21.344","vic-agent","Successful Remote Logon Detected - User:\ANONYMOUS LOGON - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"Jun 11, 2025 @ 12:22:13.758","vic-agent","Logon Failure - Unknown user or bad password","5","60122"
