timestamp,agent.name,rule.description,rule.level,rule.id
"May 29, 2025 @ 10:09:14.977","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.953","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.925","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.889","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.859","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.838","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:09:14.834","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 29, 2025 @ 10:08:57.937","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 29, 2025 @ 10:08:51.285","DESKTOP-3LB6CRU","License activation (slui.exe) failed.","5","60646"
"May 29, 2025 @ 10:08:49.788","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.736","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.650","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_173d02\\ImagePath binary is: C:\\Windows\\System32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.600","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UdkSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.574","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k PrintWorkflow","3","92307"
"May 29, 2025 @ 10:08:49.480","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.406","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.381","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MessagingService_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:49.297","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"May 29, 2025 @ 10:08:49.261","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"May 29, 2025 @ 10:08:49.203","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow -p","3","92307"
"May 29, 2025 @ 10:08:49.140","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\CredentialEnrollmentManager.exe","3","92307"
"May 29, 2025 @ 10:08:49.125","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"May 29, 2025 @ 10:08:48.511","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 29, 2025 @ 10:08:48.444","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"May 29, 2025 @ 10:08:48.391","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p","3","92307"
"May 29, 2025 @ 10:08:48.316","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CaptureService_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k LocalService -p","3","92307"
"May 29, 2025 @ 10:08:48.266","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p","3","92307"
"May 29, 2025 @ 10:08:48.240","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService","3","92307"
"May 29, 2025 @ 10:08:48.157","DESKTOP-3LB6CRU","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\AarSvc_173d02\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k AarSvcGroup -p","3","92307"
"May 29, 2025 @ 10:08:42.740","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 29, 2025 @ 10:08:28.000","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 29, 2025 @ 10:07:58.984","DESKTOP-3LB6CRU","Windows System error event","5","61102"
"May 29, 2025 @ 10:07:48.833","DESKTOP-3LB6CRU","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (30)","7","19004"
"May 29, 2025 @ 10:07:35.425","DESKTOP-3LB6CRU","Software protection service scheduled successfully.","3","60642"
"May 29, 2025 @ 10:07:27.840","DESKTOP-3LB6CRU","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from passed to 'not applicable'","5","19012"
"May 29, 2025 @ 10:07:27.718","DESKTOP-3LB6CRU","Suspicious Windows cmd shell execution","3","92032"
"May 29, 2025 @ 10:07:27.691","DESKTOP-3LB6CRU","Suspicious Windows cmd shell execution","3","92032"
"May 29, 2025 @ 10:07:15.847","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.822","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.784","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.741","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.720","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.692","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.664","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.631","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.601","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.572","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.466","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.414","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 29, 2025 @ 10:07:15.339","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.288","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.242","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.218","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.210","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.176","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.123","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:15.096","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:14.998","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:14.979","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:14.959","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:14.837","DESKTOP-3LB6CRU","Suspicious Windows cmd shell execution","3","92032"
"May 29, 2025 @ 10:07:14.796","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:14.054","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.841","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.770","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.713","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.485","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.410","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 29, 2025 @ 10:07:13.381","DESKTOP-3LB6CRU","Suspicious Windows cmd shell execution","3","92032"
"May 29, 2025 @ 10:07:11.118","DESKTOP-3LB6CRU","Windows command prompt started by an abnormal process","4","92052"
"May 29, 2025 @ 10:07:03.645","DESKTOP-3LB6CRU","License activation (slui.exe) failed.","5","60646"
"May 29, 2025 @ 10:07:03.580","DESKTOP-3LB6CRU","License activation (slui.exe) failed.","5","60646"
"May 29, 2025 @ 10:07:03.535","DESKTOP-3LB6CRU","License activation (slui.exe) failed.","5","60646"
"May 29, 2025 @ 10:07:03.517","DESKTOP-3LB6CRU","The Windows search service started.","3","60668"
"May 29, 2025 @ 10:07:03.444","DESKTOP-3LB6CRU","The database engine attached a database.","3","60798"
"May 29, 2025 @ 10:07:00.854","DESKTOP-3LB6CRU","Name resolution for the name licensing.mp.microsoft.com timed out","5","61109"
"May 29, 2025 @ 10:06:31.164","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 29, 2025 @ 09:57:44.751","DESKTOP-3LB6CRU","Wazuh agent disconnected.","3","504"
"May 28, 2025 @ 15:58:30.678","DESKTOP-3LB6CRU","Windows application error event.","9","60602"
"May 28, 2025 @ 15:48:35.603","DESKTOP-3LB6CRU","Windows application error event.","9","60602"
"May 28, 2025 @ 15:43:27.300","DESKTOP-3LB6CRU","Executable file created by powershell: C:\\Users\\windows\\Downloads\\eicar.com","6","92203"
"May 28, 2025 @ 15:43:12.053","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 28, 2025 @ 15:43:09.330","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 28, 2025 @ 15:43:09.260","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:09.241","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:09.206","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:09.204","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:09.160","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:09.117","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:09.113","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.361","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.361","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.361","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.320","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.285","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:43:08.284","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.257","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.234","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.234","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.195","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.171","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.171","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.139","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.119","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:08.119","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.185","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.180","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.138","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.116","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.116","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.078","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:07.062","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:05.746","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:43:05.553","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 28, 2025 @ 15:42:07.684","DESKTOP-3LB6CRU","Windows System error event","5","61102"
"May 28, 2025 @ 15:40:46.491","DESKTOP-3LB6CRU","Executable file created by powershell: C:\\Users\\windows\\Downloads\\eicar.com","6","92203"
"May 28, 2025 @ 15:39:36.919","DESKTOP-3LB6CRU","Executable file dropped in Users\Public folder","12","92207"
"May 28, 2025 @ 15:37:09.048","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 28, 2025 @ 15:37:07.881","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 28, 2025 @ 15:37:06.761","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:06.745","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:06.745","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:06.713","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:06.698","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:06.697","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:06.683","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.777","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.728","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.714","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.714","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.683","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:37:05.667","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.667","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.635","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.620","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.619","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.603","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.590","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.589","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:05.587","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.668","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.651","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.650","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.635","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.617","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.617","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.585","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:04.575","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:03.151","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:37:03.058","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 28, 2025 @ 15:36:00.621","DESKTOP-3LB6CRU","Windows System error event","5","61102"
"May 28, 2025 @ 15:34:02.000","DESKTOP-3LB6CRU","Windows application error event.","9","60602"
"May 28, 2025 @ 15:29:29.819","DESKTOP-3LB6CRU","Executable file dropped in Users\Public folder","12","92207"
"May 28, 2025 @ 15:29:28.440","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 28, 2025 @ 15:29:26.389","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 28, 2025 @ 15:29:25.092","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:25.090","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:25.059","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:25.039","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:25.039","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:25.009","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:25.009","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:25.009","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:24.975","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:24.018","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:23.971","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:23.944","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 28, 2025 @ 15:29:23.923","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.903","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.872","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.871","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.825","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.808","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:23.807","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.741","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.740","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.703","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.686","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.685","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.679","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:22.675","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:21.662","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:21.648","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:21.648","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:20.623","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 28, 2025 @ 15:29:19.440","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 28, 2025 @ 15:28:43.627","DESKTOP-3LB6CRU","Windows System error event","5","61102"
"May 28, 2025 @ 15:24:39.227","DESKTOP-3LB6CRU","Executable file created by powershell: C:\\Users\\windows\\Downloads\\eicar.com","6","92203"
"May 28, 2025 @ 15:21:43.808","DESKTOP-3LB6CRU","Executable file dropped in Users\Public folder","12","92207"
"May 28, 2025 @ 15:21:24.893","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 28, 2025 @ 15:21:19.124","DESKTOP-3LB6CRU","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 15:21:14.941","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 28, 2025 @ 15:21:14.099","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:14.040","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:14.010","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.998","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.967","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.948","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.948","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.922","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.899","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.868","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.843","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.841","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.799","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.781","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.768","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.752","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.750","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.722","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.692","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.675","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.659","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.636","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.609","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.595","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.567","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.532","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.506","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.484","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.451","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.451","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
"May 28, 2025 @ 15:21:13.426","DESKTOP-3LB6CRU","Scripting file created under Windows Temp or User folder","6","92200"
